,track_id,track_name,preview_url,artist,label,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,loudness_scaled,tempo_scaled
453,2aNQUanNORng6vQCpdPMt3,My Grown Up Christmas List,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.481,0.355,-12.275,0.0298,0.866,0.761,0.141,132.04,0.5562056516867921,0.6378189336192988
454,0hoxkJXrVF1iSKU0Gp46FD,Hark! The Herald Angels Sing,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.422,0.332,-14.604,0.0347,0.52,0.874,0.169,93.961,0.4595626374538364,0.4538784067085954
455,68Na5GMcXHs2IyYcWADTyN,Silent Night,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.36,0.27,-9.919,0.029,0.962,0.00397,0.147,130.803,0.6539690443586872,0.6318436078022202
456,34eCNgMv57z5gyMtabpSis,Auld Lang Syne,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.506,0.491,-10.38,0.033,0.543,0.931,0.366,75.073,0.6348396199012409,0.3626399636746563
457,07M7PmWvTlk7iap9zsfHB2,Shine,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.789,0.759,-7.242,0.0755,0.0793,0.000336,0.533,108.769,0.7650524918046394,0.5254084185916201
458,3lAEcWkOJQMx4jzFToxvQq,The Total Experience,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.562,0.765,-6.031,0.0372,0.738,0.891,0.518,99.987,0.8153035395659574,0.482986986638843
459,1eMNWfPNBnBib2xFHL4Nb2,Aquas De Marco,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.531,0.774,-7.067,0.0288,0.331,0.134,0.501,149.933,0.7723142039088761,0.724251031311287
460,60mjqabddHz4UPW5vPnd3o,Let It Go,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.579,0.718,-6.726,0.0344,0.324,0.832,0.364,90.012,0.786464168637703,0.43480277077355595
461,2zk2mZ0Sn19Wfd2xsyW9Ny,In The Rain,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.544,0.539,-7.659,0.0413,0.688,0.308,0.595,74.02,0.7477488692476868,0.3575534494585012
462,3thXspziMDEkcKgbMuI4Zb,Gonna Get It,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.653,0.833,-6.032,0.0628,0.119,4.45e-06,0.763,80.968,0.8152620440682188,0.391115748389029
463,7vPfj7KqL13Qw86mvDCCKW,Breathe,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.555,0.54,-9.213,0.0374,0.744,0.736,0.158,96.952,0.683264865762065,0.46832642572143485
464,1M7ZanOdPAAbKg6WuS5T3s,Love Song,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.688,0.446,-10.224,0.042,0.211,6.96e-05,0.361,117.997,0.6413129175484462,0.5699842525770706
465,0nizN4WJtySqXFXsWNYmwC,Hypnotic,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.592,0.802,-7.563,0.0307,0.356,0.635,0.87,87.983,0.7517324370305825,0.42500169067424093
466,7r1ED28ZSDkmX1h0QOakak,The Way She Walks,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.616,0.763,-6.83,0.0362,0.411,0.468,0.581,103.047,0.7821486368728995,0.4977683100020288
467,5OFiLOIzQL9wzjSQlgdmnH,Dedication,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.476,0.734,-5.781,0.0356,0.533,0.037,0.702,72.652,0.8256774140005811,0.35094532842554754
468,7aVM97NeGfuRS22KYCMdAQ,Soft,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.328,0.0844,-15.596,0.0366,0.973,0.000773,0.0658,118.968,0.418399103697249,0.574674665971075
469,2hXSyb2ZuK9MeCEgt9gQxM,Pure,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.552,0.555,-8.017,0.0354,0.175,0.828,0.699,75.025,0.7328934810573056,0.36240809977876326
470,6UcLOnr0Ojal1QpxRpuRJg,Better With Time,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.623,0.49,-9.166,0.0473,0.422,1.85e-05,0.434,91.034,0.6852151541557743,0.4397395395569468
471,7sDnhD6VpM67e9jbYDQWap,2:01 AM,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.584,0.585,-10.554,0.0418,0.381,0.719,0.253,86.948,0.6276194032947426,0.4200021254190457
472,5WyIyCuElhkrqxka1AEIAQ,Stone Groove,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.732,0.627,-9.834,0.0391,0.143,0.901,0.558,105.011,0.6574961616664594,0.5072554077423219
473,5emkv7BkqBJbI1XD8XWpB3,Appreciate,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.659,0.741,-8.345,0.0522,0.12,0.000967,0.866,170.001,0.7192829577990789,0.8211894617859317
474,4IAMEEuW3y73AXFq7t8rpn,Here She Comes,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.576,0.794,-7.59,0.0349,0.021,0.837,0.841,96.645,0.7506120585916429,0.4668434628872852
475,7evmaOC56N2F15a2bev2eg,Break Of Dawn,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.505,0.476,-7.397,0.0573,0.573,0.000376,0.611,139.775,0.7586206896551726,0.6751828343429074
476,2tZ9iSaDnzTF7EeqxXGIZa,It's On,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.681,0.72,-7.51,0.0398,0.134,0.851,0.711,100.965,0.7539316984107227,0.48771121351766517
477,1Utm510oDOkF8yrkRqkn11,Thinkin' 'Bout Me,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.65,0.705,-5.54,0.032,0.0543,0.342,0.733,91.937,0.8356778289555585,0.4441014790984359
478,3cwIzOWQzbgqHyIZzsklS8,You Don't Have To Go Home,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.444,0.511,-10.978,0.0544,0.694,0.213,0.384,124.929,0.6100253122536207,0.6034692635423007
479,3gv0ijynGw28YYGR1PUHL1,Heaven,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.546,0.5,-10.335,0.107,0.542,0.00885,0.48,79.857,0.6367069172994732,0.3857490652986697
480,1s36E9reec7Fqac74ePRm1,Grand Central,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.598,0.61,-9.735,0.0291,0.257,0.822,0.598,106.927,0.6616042159425704,0.516510641586722
481,0Tv9v9eujDYp5L1B9RcXDs,RPM,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.652,0.649,-10.738,0.0443,0.0733,0.956,0.586,115.209,0.6199842317108595,0.5565168246239458
482,6FCIiJxyZ0Jk9ZOtV64vQT,Something Inside,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.62,0.501,-10.45,0.0427,0.228,6.22e-06,0.228,128.092,0.6319349350595462,0.6187481281820906
483,4ffJ3kxKr4XP5pjfFm6uZR,So Beautiful,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.598,0.497,-9.631,0.032,0.458,0.588,0.499,80.083,0.6659197477073739,0.38684075780849975
484,5GIofx0IE6rgv5Liigo5hW,See What I'm Sayin'?,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.766,0.601,-10.071,0.112,0.0585,0.894,0.845,100.077,0.647661728702436,0.4834217314436426
485,5tcbUnXz9lc7QhpehAgfS6,All About You,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.77,0.469,-9.93,0.0458,0.108,0.0171,0.645,133.876,0.6535125938835638,0.6466877276372104
486,1B1CAaQb76VHGJ2uFwwFCy,Ride,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.714,0.522,-10.286,0.0561,0.218,0.000101,0.804,99.455,0.6387401966886594,0.4804171617926944
487,43qEpWh01Tz01CkLuuw8ix,As You Are,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.42,0.334,-15.129,0.041,0.48,0.755,0.122,80.408,0.43777750114112635,0.38841066960360937
488,3zEkHSO9kCTgw2XIN7XOp8,This Is The Life,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.677,0.674,-8.887,0.0604,0.543,0.939,0.739,101.464,0.6967923980248145,0.49012163193538727
489,0cyLHMapWunDUtudz7VkSC,Boneyard,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.635,0.641,-9.194,0.0365,0.188,0.0253,0.437,85.944,0.6840532802190964,0.4151523055966148
490,5392hYJky16O4ftRGoyysm,R.S.V.P.,https://p.scdn.co/mp3-preview/bc6738d1f1007b611fd16c6d759586f5e24f7e9b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.488,0.689,-6.756,0.0391,0.0817,0.776,0.879,177.24,0.7852193037055482,0.8561574355853115
491,3TT2tHiIO3aOBp1HFTCze0,Grazin' in the Grass,https://p.scdn.co/mp3-preview/2c35d57a2830963b4e888ea7a8efe0c281f2d34c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.612,0.871,-4.478,0.0334,0.162,0.51,0.877,111.888,0.8797460475538407,0.5404747413268411
492,0H5gyKVC7sDmuOgGnYAUhL,More Than You Know,https://p.scdn.co/mp3-preview/defcd37dc6fb097caaef0f7ad7840fe02e96c18c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.58,0.549,-7.593,0.0354,0.671,0.733,0.476,82.155,0.7504875720984275,0.39684954931455235
493,09hTe8MBKxCgIT1h6lbs1w,Shake It Up,https://p.scdn.co/mp3-preview/3a013aa96f51e7c5fa469e195a65e66c1e286617?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.586,0.856,-5.34,0.0607,0.267,0.785,0.909,192.323,0.8439769285032577,0.9290158343718904
494,616ZQdos7Ozu2BdHbNYAkV,Central Ave.,https://p.scdn.co/mp3-preview/8ff8dd9778a291a2be959897e3cc0b8cd4334e22?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.586,0.719,-6.311,0.0439,0.449,0.744,0.569,144.933,0.8036848001991785,0.7000985421557545
495,1uFLao9V1LAoo9aXi6BFTV,Love's Like That (feat. Fourplay),https://p.scdn.co/mp3-preview/39b3307f601bc913ff329a5ecb4699a88b4f0fbb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.605,0.601,-7.328,0.047,0.437,0.208,0.753,93.069,0.7614838789991287,0.44956960264324847
496,1zYBfpt1zFxX5REEvOT9XW,Song for My Father,https://p.scdn.co/mp3-preview/69cc6c1bf76be4f0cd1a6942bd157bf628893900?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.41,0.524,-8.644,0.037,0.737,0.515,0.382,110.883,0.706875803975269,0.5356200910065791
497,5FFYHx1GyiLQ0sEKvEojH1,Chain Reaction,https://p.scdn.co/mp3-preview/8bdc9fdd7e7b665e408193792c6a1c47657163ad?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.593,0.913,-4.737,0.0595,0.309,0.663,0.718,119.938,0.8689987136395703,0.5793602488672482
498,5xikIgHzpjjSIpxa8DuPGO,The Stars Above,https://p.scdn.co/mp3-preview/cd7236359528c61b95f8cefe2746c7e09b71edeb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.603,0.458,-9.562,0.0294,0.703,0.438,0.217,114.818,0.6687829370513301,0.5546280999719831
499,71c01NSOw2yR4quse6dMyg,Grazin' in the Grass - Can You Dig It? Vocal,https://p.scdn.co/mp3-preview/15c6bc7ee79fe0af3e2c379187255af21c02a686?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.593,0.803,-6.823,0.0433,0.307,0.0113,0.837,111.571,0.782439105357069,0.5389434735143804
500,3Rm78lWA4PNL8TFlJBQD01,Are You Ready?,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.432,0.578,-7.544,0.0322,0.214,0.00631,0.359,149.186,0.7525208514876138,0.7206426494314505
501,4YCCFWy2XGuoexefmCe7iG,Into The Blue,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.579,0.747,-7.713,0.0309,0.279,0.855,0.765,97.264,0.7455081123698081,0.46983354104474007
502,5fzXNCgCGt3NnjfmpMSs7M,Body Language,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.699,0.555,-8.315,0.0344,0.108,0.846,0.698,92.971,0.720527822731234,0.4490962138558
503,58imV88VnWhknSi4G7QUUo,I'll Always Love You,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.569,0.549,-8.466,0.0447,0.483,0.0051,0.402,86.083,0.7142620025727211,0.4158237447951386
504,4kUwH75A8Dc6PxA3Kl0Yif,Boneyizm,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.544,0.607,-7.942,0.0319,0.206,0.911,0.406,82.996,0.7360056433876927,0.4009119979905129
505,5VUmZPImfaeGO94ozTdX4Y,Lovefest,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.65,0.737,-6.735,0.0362,0.513,0.78,0.397,106.372,0.7860907091580566,0.5138297152904578
506,4X9R7Pp6MiuomWd7ScyWs6,Bedtime Story,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.647,0.371,-10.668,0.0434,0.777,0.49,0.545,125.719,0.6228889165525542,0.6072853568288747
507,4azyfl4bHu3qP21TLpqEWN,I Get Lonely,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.589,0.464,-8.418,0.0435,0.487,0.13,0.463,62.009,0.7162537864641689,0.29953434000908136
508,26aIRsulO2zbcUSB1a2Sb8,All Night Long,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.682,0.557,-9.895,0.028,0.384,0.836,0.731,96.894,0.6549649363044112,0.4680462568472307
509,08gYiRzOnUUbc3JubLhyHH,East Bay,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.558,0.595,-8.674,0.0381,0.275,0.331,0.458,152.339,0.705630939043114,0.7358732090929292
510,40WLzzD6huifLZDkmfP24g,Nothin' But Love,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.708,0.519,-9.547,0.0362,0.063,0.874,0.598,97.939,0.6694053695174076,0.47309412708073695
511,499DR2g9x9o4aPAJiM48Z9,Words (Unspoken),,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.707,0.387,-10.48,0.0448,0.451,0.727,0.357,79.901,0.6306900701273913,0.38596160720323835
512,3M44mD2haxaLsG6chVL9l1,Sweet Thing,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.651,0.613,-8.317,0.0339,0.175,0.00177,0.629,76.962,0.7204448317357568,0.3717647740776165
513,1aXysFRgZfghWtgteEVQIz,It's All Good,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.654,0.4,-8.504,0.0301,0.0514,0.873,0.826,82.885,0.7126851736586582,0.4003758127312601
514,2vqAgia9rMUeivicDvIdRI,After The Rain,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.614,0.73,-8.314,0.0335,0.0666,0.911,0.781,97.922,0.7205693182289723,0.4730120086176081
515,1FzGPX4iB3I5fZsru0sjOI,Innocence,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.634,0.587,-8.603,0.0255,0.0618,0.681,0.385,97.026,0.7085771193825472,0.46868388256093674
516,4LlqDxn8M8Zi80SWaweXPB,I Still Dream,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.644,0.504,-10.391,0.0359,0.476,0.00037,0.488,135.527,0.6343831694261175,0.654662879556367
517,7wuMRuSmSLow8X97HBP7LR,Ivory Coast,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.689,0.665,-9.563,0.0461,0.0844,0.539,0.583,97.912,0.6687414415535916,0.47296370363929713
518,0n7oFTohKUwv8iSoJhhjRV,It's All Good - Bonus Remix,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.602,0.693,-7.635,0.0439,0.305,0.00321,0.812,82.924,0.7487447611934107,0.40056420214667326
519,6qa4z1DZ75cpYEFT7F1YG2,Jingle Bells,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.67,0.478,-15.883,0.101,0.591,0.67,0.852,137.936,0.4064898958463008,0.6662995488315027
520,2vPAhLYBrXGTIzSOAGhMwc,This Christmas,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.688,0.555,-8.435,0.0251,0.204,2.15e-05,0.645,95.914,0.7155483630026144,0.46331236897274636
521,0V8jE6mf0oyojDU0scdnG6,Christmas Time Is Here,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.612,0.241,-13.837,0.0295,0.458,0.867,0.105,119.34,0.4913896842192623,0.5764716111642466
522,0bTOzvJZdphvxaBhFMjAYo,The Christmas Song,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.516,0.472,-11.471,0.0317,0.241,0.671,0.202,133.945,0.5895680318685423,0.6470210319875567
523,5btOYmL4Bo9vi32BaNBf2r,Sleigh Ride,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.647,0.702,-10.404,0.0486,0.17,0.746,0.55,100.904,0.633843727955517,0.4874165531499676
524,40uqnzzj3Sy4syREQlt7tJ,Breath Of Heaven (Mary's Song),,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.377,0.262,-13.095,0.0324,0.823,0.118,0.112,112.718,0.5221793435412259,0.5444840545266596
525,4RATPPMUcmabMPz0fLoD4x,Let It Snow,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.655,0.475,-13.069,0.0339,0.466,0.332,0.612,128.909,0.5232582264824268,0.6226946449101044
526,14QjuSarJqTobxEaA8zma6,What Are You Doing New Year's Eve?,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.526,0.398,-10.361,0.0335,0.561,0.000231,0.399,121.847,0.6356280343582723,0.5885816692268305
527,7HZoFKUxhQDLN2Ld6QGbuQ,God Rest Ye Merry Gentlemen,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.681,0.315,-13.975,0.0454,0.1,0.611,0.423,133.824,0.48566330553134995,0.6464365417499929
528,3rdTt0KH5Rn90gKuvPkwmt,Camouflage,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.648,0.682,-9.845,0.0493,0.197,0.824,0.783,171.857,0.6570397111913359,0.8301548657604653
529,2Fmt0FTFktTGesIhWXAjxe,Got It Goin' On,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.55,0.646,-11.185,0.0604,0.258,0.0939,0.783,188.112,0.6014357442217521,0.908674608005101
530,7uHtZIoR7GnrvKrupnSICf,Lights Down Low,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.525,0.608,-10.565,0.0455,0.287,0.88,0.802,77.76,0.6271629528196192,0.37561951134683946
531,1lOzqkGrpnTeECgYTqr1Ty,Seduction,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.719,0.54,-9.933,0.0337,0.127,0.105,0.554,116.825,0.6533881073903482,0.5643229091190138
532,2GkKBFUF9Eixr2yl0f7EVj,Washington Bridge,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.458,0.604,-10.402,0.0394,0.259,0.856,0.708,82.922,0.6339267189509941,0.400554541151011
533,7pD02reZWoLSDw9MuKC8ia,Without A Doubt,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.484,0.622,-9.34,0.0423,0.0698,0.624,0.76,199.898,0.6779949375492761,0.9656068554425219
534,2bJbawx3lHdhsDTlMxtV8w,Sara Smile,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.562,0.538,-11.279,0.0562,0.391,0.626,0.402,141.603,0.5975351674343335,0.68401298437817
535,6DOqMYvvtwbEqka6HvX88R,Second Nature,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.648,0.634,-9.044,0.0296,0.44,0.768,0.81,90.073,0.6902776048798707,0.4350974311412534
536,6gWHevH6rJOaLpRYIVQWll,Ain't No Sunshine,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.61,0.473,-11.646,0.0409,0.51,0.0374,0.555,154.073,0.5823063197643057,0.7442492923320678
537,4X7yRtI2lAWPwfDq7z1ze4,Backbone,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.633,0.632,-9.84,0.0426,0.0745,0.761,0.851,102.477,0.6572471886800284,0.4950149262382982
538,1ncT5rGArzRtyLs86jT4sy,Bleecker Street,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.647,0.761,-9.573,0.0359,0.275,0.898,0.549,92.72,0.6683264865762066,0.4478837589001923
539,2r2A4NxWuFD9x0RxB2zthQ,Just Between Us,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.604,0.59,-9.718,0.0338,0.0943,0.314,0.697,90.117,0.6623096394041248,0.43530997304582214
540,7DikEeNaNU6BiHfGU7ULM7,Trinidad,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.639,0.541,-11.854,0.0498,0.636,0.58,0.795,174.492,0.5736752562346987,0.8428832275454308
541,3Iy8eXaLpRsdvhImeHlsam,Blue,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.281,0.0499,-18.792,0.0354,0.963,0.373,0.164,136.512,0.2857794929250177,0.659420919920007
542,1APywCMM8ew5LS0xujxFOJ,Love You All My Lifetime,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.679,0.68,-9.298,0.0317,0.0995,0.696,0.867,104.172,0.6797377484542929,0.5032026200620235
543,6tzW9vaFxyT4G4V2XSVb0y,Happy Home,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.649,0.608,-8.965,0.0411,0.295,2.89e-06,0.689,134.817,0.6935557492012119,0.6512332260962815
544,7LwnCMFFDcNWULmOnOYrf6,One Autumn Night,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.585,0.665,-10.192,0.0365,0.304,0.918,0.803,160.335,0.642640773476078,0.7744978697504565
545,5jZasZPiJzp0U3zpi5SwA8,The Night I Fell In Love,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.665,0.688,-9.313,0.0386,0.0499,0.614,0.855,104.706,0.6791153159882155,0.5057821059038344
546,1aaA8yqo02qnEf5DGvz5Ss,It's A Beautiful Thing,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.511,0.579,-11.007,0.0718,0.00927,0.879,0.737,201.404,0.6088219428192043,0.9728815851761683
547,6owRAN8EM2uWXyN9YvnGHU,Roadrunner,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.608,0.767,-9.609,0.0485,0.000187,0.892,0.963,111.793,0.6668326486576208,0.540015844032886
548,4AGKtsfaZcGcczr43h35Tl,Lily,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.414,0.495,-11.174,0.0308,0.339,0.841,0.335,91.212,0.6018921946968756,0.44059936817088374
549,14Ndqk4zcChiLr9roOlCJK,Kyoto,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.601,0.644,-10.029,0.0323,0.227,0.299,0.512,85.959,0.6494045396074528,0.4152247630640814
550,6UEmpfsJFPYtj3nhf6aqdE,"Another Place, Another Time",,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.626,0.791,-10.398,0.042,0.0632,0.924,0.856,102.029,0.6340927009419479,0.4928508632099624
551,6B4h6RRIQWRgXALcOjYLPo,Creepin',,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.665,0.307,-14.283,0.0302,0.0453,0.321,0.528,87.801,0.4728826922278935,0.42412254006897954
552,7w2Y31IHieL8GHhp2IRXUA,Personal Touch,,Boney James,1,1sBRcMH8DDR8Nsk2RoJmjS,0.581,0.756,-10.613,0.0316,0.264,0.00547,0.631,93.148,0.6251711689281715,0.4499512119719058
553,38ntqfthAvZvQy7qv0LuXs,Trust,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.565,0.503,-11.439,0.0264,0.0628,0.561,0.472,122.916,0.5908958877961743,0.5937454714082834
554,5iqLdOWj1atn6owZg8jFDq,Metropolis,,Boney James,3,1sBRcMH8DDR8Nsk2RoJmjS,0.64,0.59,-10.949,0.0356,0.439,0.404,0.788,89.978,0.611228681688037,0.4346385338472983
555,3GYJOJT8YqbbFzJfde4IvF,Coastin’ [Feat. Lalah Hathaway] - Sped Up,,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.68,0.394,-10.088,0.0355,0.426,0.00103,0.696,96.058,0.6469563052408815,0.4640079606604257
556,687o2LfW7PuKAKbCobo8aA,Coastin’ [Feat. Lalah Hathaway],,Boney James,0,1sBRcMH8DDR8Nsk2RoJmjS,0.641,0.409,-7.601,0.036,0.566,0.0373,0.594,79.002,0.7501556081165195,0.3816189896530736
557,5YYDb7tewvw2yVv4paiEVm,Nightfall,https://p.scdn.co/mp3-preview/566f15a08d5dfa1ea03aa45ded52e0d0a4489ea0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,DJ Okawari,3,34QbYbTlUCLkZsQ8QmacV9,0.583,0.986,-4.439,0.0491,0.441,0.908,0.43,99.949,0.881364371965642,0.48280342772126095
558,6LL82izcHkjW6ugBvXq6Cz,Fragile,https://p.scdn.co/mp3-preview/74ed4c04e52768f5e1a4661bbde2347b8726d61f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,DJ Okawari,1,34QbYbTlUCLkZsQ8QmacV9,0.701,0.794,-4.372,0.0271,0.45,0.000176,0.57,97.996,0.8841445703141211,0.47336946545711
559,4UpC4UDdyrkaFWJXfaszWd,Twilight,https://p.scdn.co/mp3-preview/3268d7472571e10412225d02b8574650ed22c89e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,DJ Okawari,1,34QbYbTlUCLkZsQ8QmacV9,0.739,0.741,-5.391,0.174,0.379,1.33e-06,0.754,101.965,0.8418606581185943,0.4925417113487716
560,6fVRVFLNqv6wLaiid2HozP,Addiction,https://p.scdn.co/mp3-preview/2763d6e502f7088036602270c875a282058c6979?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,DJ Okawari,1,34QbYbTlUCLkZsQ8QmacV9,0.735,0.781,-6.224,0.0326,0.518,3.24e-05,0.873,94.016,0.8072949085024277,0.4541440840893063
561,5lX0QS1gFDvj1uDPC0X3Tx,Mesmerize,https://p.scdn.co/mp3-preview/cd622ea7181224633b165252f6b38cd31602e416?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,DJ Okawari,0,34QbYbTlUCLkZsQ8QmacV9,0.525,0.757,-5.586,0.245,0.57,8.7e-06,0.333,95.676,0.8337690360595877,0.46216271048894303
